id,prediction
1350,6266791.346731014
1351,6575785.683324192
1352,5693207.329294185
1353,9169261.399777032
1354,16259262.289665028
1355,6974984.077119203
1356,5462458.204334835
1357,15526050.293292899
1358,19688208.42557738
1359,7105018.125932224
1360,5638696.64589667
1361,5157117.5409424575
1362,4931107.490947446
1363,4793990.716911024
1364,15882871.434001682
1365,3487837.9418126866
1366,6072104.043126119
1367,7294128.746829689
1368,4751339.642692713
1369,18570024.868541043
1370,6668092.724259279
1371,4550644.756820104
1372,37870938.49241318
1373,20371482.117073823
1374,4996027.6295133
1375,6116113.19861053
1376,4409512.047680905
1377,15302091.201840589
1378,5105718.266942894
1379,4491340.426491104
1380,3598107.3186701024
1381,9648475.702493044
1382,5400358.52905575
1383,5711597.381401847
1384,6377819.039671989
1385,4551414.691837284
1386,33785020.71266773
1387,5821325.844277495
1388,5791154.629715809
1389,5081248.379028104
1390,4073249.8581652083
1391,6353517.644998685
1392,8672450.279108906
1393,8940743.755225245
1394,14902372.572159627
1395,15754405.869933045
1396,5912876.604648707
1397,2900721.3703552373
1398,8729665.87608106
1399,5748357.469232802
1400,5932543.928139271
1401,3307992.332788293
1402,13605075.402107637
1403,3682182.4315873836
1404,13262420.108946908
1405,4081776.1647439906
1406,5918704.160325761
1407,6010494.199760501
1408,8091062.296184631
1409,4292801.474724786
1410,4798250.477756349
1411,7037508.746469414
1412,5450246.469745649
1413,7498390.24343674
1414,8860506.75366113
1415,3862047.3035281524
1416,17037167.567625884
1417,10708907.822266303
1418,5354839.993926089
1419,5581310.906945635
1420,6487677.366776491
1421,15255426.347876906
1422,5324848.60583298
1423,6146632.032489581
1424,18102446.856090683
1425,5115424.673930587
1426,11485457.839687452
1427,9720001.765386453
1428,3722481.805366799
1429,3238884.392909999
1430,7257265.448459523
1431,2626762.665774675
1432,3711997.264827066
1433,6499162.652938036
1434,8338833.599909297
1435,4271978.641022128
1436,16773493.666012691
1437,4627661.445680231
1438,5033160.4177412065
1439,3705888.5614602934
1440,8067046.610162888
1441,6183285.521932005
1442,8472474.44719065
1443,5019384.04165935
1444,11241026.632253876
1445,3893726.032758795
1446,8047050.384993916
1447,5933711.604071252
1448,4309966.047166765
1449,8500091.65117117
1450,5555402.96061467
1451,17722602.588789724
1452,4490436.943916846
1453,6250631.474794175
1454,24580003.91545364
1455,6362779.931232214
1456,3351988.6592591074
1457,10290393.69243974
1458,5852298.218458094
1459,19350402.383784063
1460,11927768.37490464
1461,13038025.048373021
1462,2819644.9417598336
1463,3891597.741463953
1464,3629274.9114608313
1465,6534797.339217798
1466,9792578.935991552
1467,12833681.354826681
1468,4277081.781841896
1469,2791888.0657786336
1470,12942560.15741007
1471,6231028.438387409
1472,5330258.923033124
1473,7683575.101081849
1474,3245681.691498756
1475,39738548.71738373
1476,5953931.599593889
1477,5280277.116168185
1478,7298908.386134402
1479,7372562.13157951
1480,12004303.338671297
1481,5494774.7603885755
1482,5012654.950282394
1483,6465981.95261613
1484,5947573.006078598
1485,2899887.2846972775
1486,5613958.33328078
1487,5998407.89614795
1488,5343270.799923728
1489,12125575.565500319
1490,4948219.667820961
1491,5929287.138235338
1492,17011010.038000457
1493,8633556.113134963
1494,4109138.236911289
1495,4669831.177019131
1496,19717123.567883343
1497,5858436.254073104
1498,22417896.30077494
1499,8480201.72313706
1500,4539044.1103684455
1501,4763073.83958942
1502,6313872.091578004
1503,4514257.266423819
1504,8609119.44340402
1505,6264832.100238634
1506,7959353.5921094185
1507,9718949.599102013
1508,35013354.96444618
1509,6627437.543698664
1510,3270961.751108076
1511,6072240.56773636
1512,4680090.637009351
1513,6948130.619553055
1514,5393671.593011131
1515,5582033.586818252
1516,6601272.608214411
1517,8386367.493091239
1518,5996409.641690086
1519,6692007.218617223
1520,4468654.722542256
1521,14149549.15574736
1522,5346280.97132722
1523,4740950.136123681
1524,6502456.102252062
1525,5068186.588091394
1526,6564645.4598025875
1527,4274211.027812235
1528,6885165.193714103
1529,5988062.343301976
1530,4403865.579258978
1531,5972541.806685677
1532,6666315.863576439
1533,7450696.274253305
1534,8914319.225251568
1535,4634911.312215392
1536,6172147.664987125
1537,8882176.125620112
1538,6087122.793847808
1539,6557835.260774001
1540,5217524.926964796
1541,4421409.441196613
1542,13597261.25401649
1543,5140499.564104878
1544,5200975.117093154
1545,6847532.686816591
1546,11278625.768250128
1547,5718848.205555755
1548,7225761.28603002
1549,11307269.785431935
1550,3713877.6511863344
1551,28986852.1305089
1552,6475064.798771616
1553,7102350.087022198
1554,4606895.982408186
1555,3299441.8601519577
1556,4220884.31365939
1557,4976860.694692744
1558,6148725.249110642
1559,5844199.574489447
1560,5902391.65765218
1561,6743354.463468931
1562,4868204.47615629
1563,5432252.18876519
1564,6191696.20573024
1565,4804075.892938596
1566,13220986.783429736
1567,4343670.600959682
1568,8179817.944056871
1569,3974057.142713296
1570,5398464.610644237
1571,16966278.289257955
1572,6318970.87385278
1573,4317183.91788089
1574,18207077.85535541
1575,3159571.1107158503
1576,5932042.195228296
1577,11213861.255890291
1578,3892907.4791820906
1579,4545579.918846667
1580,6017699.879658821
1581,4687555.954515595
1582,6078337.9019933
1583,5450827.973465316
1584,6320702.3063637
1585,4839043.298879667
1586,7526772.397234966
1587,2347461.869467286
1588,3423215.7582061905
1589,6255935.166951997
1590,23811296.218596134
1591,26758548.62114227
1592,5797472.479630884
1593,6387499.370433591
1594,6556474.012776116
1595,6925020.419071746
1596,6246706.845294986
1597,5389061.13124183
1598,6854537.740126905
1599,4686199.546885577
1600,4880791.773061873
1601,5637963.12982318
1602,13944954.931222374
1603,6819239.914235127
1604,5051032.543252825
1605,16849765.197344173
1606,5761963.876863415
1607,5389243.861391417
1608,4383418.859942884
1609,5654975.361504971
1610,7307601.313778149
1611,6567720.1263368875
1612,4584910.348750434
1613,17210873.40443162
1614,5777469.760474271
1615,8402685.645700049
1616,6585890.066472507
1617,4834136.791214911
1618,7389938.3549334295
1619,6401695.844161927
1620,7535951.625181198
1621,4581616.799061278
1622,11408838.46735825
1623,11684426.704033647
1624,5133411.411069547
1625,7026184.490152832
1626,4121525.7941479646
1627,5513972.054496238
1628,16704978.53996667
1629,8620868.077959718
1630,4910136.921166091
1631,4523793.373859431
1632,5948124.506512472
1633,7933714.433941878
1634,3568880.365973861
1635,6102631.81465089
1636,4096583.036855486
1637,5905347.072805806
1638,3807036.1759315687
1639,14373594.580156798
1640,7915649.954047916
1641,5386133.337078849
1642,28471464.125876717
1643,6628935.275562074
1644,4380134.533098597
1645,3866425.6404240546
1646,8286320.243820431
1647,5032975.48838434
1648,35850868.95641557
1649,6778936.082765424
1650,5959192.031044135
1651,6392776.390350353
1652,22498202.75608963
1653,6314314.432342584
1654,4545838.293388707
1655,5116871.136500961
1656,6612221.839647396
1657,5290717.4857651265
1658,13933709.59126795
1659,5591837.1346323965
1660,35729082.53125551
1661,5940534.780047471
1662,4864162.459841086
1663,6699420.553041831
1664,5040601.3220963655
1665,4409094.100221316
1666,4540584.780138906
1667,6058177.077012365
1668,4205870.179650775
1669,8691860.053873979
1670,5983514.313128566
1671,16002649.529768227
1672,4630372.954680703
1673,37583817.077577524
1674,3171378.948827501
1675,9151671.012306836
1676,13836701.307582155
1677,8017250.409519514
1678,7363146.48590297
1679,10248502.92867132
1680,4997203.5971928155
1681,13498093.916448893
1682,8505279.361037005
1683,3470398.000099011
1684,17832913.81114638
1685,4223006.222690362
1686,6167157.657692497
1687,12084887.55862125
1688,4035855.219396997
1689,7298771.0247637415
1690,16130472.89114839
1691,5775805.350073893
1692,6738308.043664219
1693,6324134.401912442
1694,5570434.601269907
1695,3921122.403389025
1696,6200307.25572258
1697,5987948.675521773
1698,6173243.346140327
1699,6334484.367540658
1700,9916984.016945196
1701,6957785.230976185
1702,5088043.156102964
1703,3715930.2638855516
1704,8228227.403014937
1705,4802550.574151999
1706,34765939.225415125
1707,4445768.196042121
1708,24207994.58329805
1709,2200727.1490998487
1710,4951388.667123787
1711,5632502.7653588
1712,6091775.100177851
1713,5697629.125391507
1714,6598857.539548135
1715,23071788.742374156
1716,4980616.44827333
1717,6649903.150539323
1718,37728555.633189365
1719,4011856.460023235
1720,4380652.34563757
1721,7780068.069883067
1722,15735479.220228668
1723,8024399.086489417
1724,4439388.092782076
1725,5165106.630668496
1726,5629248.707622329
1727,3571880.020769135
1728,11774282.46746032
1729,5770331.359318869
1730,6186565.043177441
1731,4560370.84907764
1732,3546066.925939024
1733,7570499.233966826
1734,3593400.725138475
1735,4162721.646429874
1736,4742960.948911708
1737,6707015.70693831
1738,3723252.1313592577
1739,2721807.832318731
1740,3495290.894127771
1741,11189064.762259835
1742,5642589.448443283
1743,5330817.664171311
1744,3779802.4672360094
1745,5593894.745068469
1746,3820112.9790430022
1747,7463741.622011187
1748,10274891.209369503
1749,8085841.703776749
1750,3861056.336280804
1751,5493509.71670163
1752,5698843.644891614
1753,16625281.340467589
1754,6383126.840517541
1755,4539006.367870539
1756,3971473.753925741
1757,3638140.684759777
1758,8295696.002392822
1759,4137588.481806403
1760,4772081.477754976
1761,4618202.841584216
1762,10163403.063744241
1763,4662993.002801094
1764,24892128.67669624
1765,13396627.607155768
1766,8049817.587482766
1767,10737251.289437039
1768,8379450.566461395
1769,13235981.943186237
1770,7452075.643798448
1771,4359414.121732813
1772,6661122.213417306
1773,24305186.941605795
1774,4899635.584161747
1775,7748387.629247931
1776,5317236.912260434
1777,10762974.601307265
1778,6139380.4497743845
1779,5060314.462589873
1780,4322448.827116015
1781,6176031.572130054
1782,5548214.689419982
1783,7034160.521561588
1784,18564345.590470597
1785,19163005.69194573
1786,15789356.677324587
1787,4537855.726736418
1788,12870978.274932105
1789,3793341.511622116
1790,3096590.6622960186
1791,9971382.468279006
1792,4727496.207722975
1793,3056082.2791360524
1794,22367703.65315118
1795,6740199.837236152
1796,6997268.715054063
1797,6264580.281382114
1798,5105693.329220252
1799,6270978.975998871
1800,5564317.008966378
1801,7936065.9920583945
1802,17075968.7734135
1803,6771647.236050394
1804,14370826.453184413
1805,13411025.846436234
1806,5012420.338501088
1807,9256034.174021203
1808,15203014.540336326
1809,5009263.632831938
1810,10201217.881803598
1811,5129161.568632403
1812,6538699.520320153
1813,6390132.560365574
1814,14833227.929889347
1815,6656682.088848738
1816,15290381.201576704
1817,5154191.367303165
1818,5672391.111588766
1819,4838626.306453796
1820,6233389.823808749
1821,7260749.784914689
1822,5181032.453016142
1823,3471538.1454130034
1824,5209936.353324427
1825,4187231.794702381
1826,7647637.411116771
1827,8137542.481971783
1828,7983795.104772307
1829,6243742.837905901
1830,3871218.8783841813
1831,4715677.96440477
1832,4584958.484234619
1833,5986004.660059872
1834,7176944.300570718
1835,6000080.3578695245
1836,5860846.781443147
1837,4646740.27694522
1838,28549948.521593995
1839,9123057.292244202
1840,7042010.298855597
1841,12522141.476572819
1842,5914481.567614555
1843,3890811.775731972
1844,5085263.492469999
1845,5720345.969885323
1846,4807348.079280718
1847,5087653.0880241
1848,6383126.840517541
1849,8057674.556040484
1850,3480181.2346516782
1851,5681383.064196627
1852,2936498.0064324415
1853,5990059.39166887
1854,42065889.23291062
1855,6158285.398100211
1856,5321298.950644813
1857,6720366.5250120405
1858,7065555.6735395165
1859,5769164.861404883
1860,8198254.456115751
1861,3811678.2734446405
1862,9709725.08990355
1863,4226096.736521214
1864,9739315.910790186
1865,5680158.952657495
1866,6803674.715524434
1867,4329664.769527664
1868,4687448.523136998
1869,6942929.005008075
1870,2295641.777280548
1871,4588685.382365924
1872,6331189.672438868
1873,6222173.251834715
1874,6442400.7586316215
1875,5156350.042378684
1876,8377769.646787783
1877,4198906.473490686
1878,22144197.2543182
1879,10675305.73462695
1880,29454000.098698374
1881,4197669.755555128
1882,5654978.179735281
1883,9773568.886982752
1884,8302301.932515341
1885,5776706.529908563
1886,6797733.502376576
1887,5373993.4799136855
1888,12076157.413498314
1889,3998312.7318220777
1890,5432545.746528755
1891,6618426.888572092
1892,2218560.3067509416
1893,7066545.401702388
1894,16473478.726827001
1895,6115144.292026683
1896,5692611.29604369
1897,6039941.561343819
1898,10294537.075266099
1899,3239213.4629619224
1900,5123505.2060768865
1901,11360093.889150921
1902,5129875.293103901
1903,5465742.247432179
1904,6271451.044838901
1905,4913274.102565094
1906,4879546.517902524
1907,5493005.097095583
1908,5533505.195066599
1909,5755533.67707922
1910,11034941.520306356
1911,4469716.532551062
1912,7332408.229679181
1913,16690458.33276374
1914,4981334.717756337
1915,15760251.66657227
1916,5158381.418562054
1917,26955366.10493601
1918,3696108.7213281477
1919,13343028.407449747
1920,5573251.883673674
1921,6536555.230376796
1922,5604579.331352067
1923,17284167.04581337
1924,5849684.491829671
1925,15573903.112190772
1926,4723810.9706131555
1927,9193319.682212414
1928,12306943.688244084
1929,6526904.067109916
1930,4639287.964189244
1931,5552809.251782564
1932,5280277.116168185
1933,9813559.912121246
1934,17897309.15458526
1935,5060462.7253105575
1936,6050334.507410585
1937,7377742.19868664
1938,4729636.5111114355
1939,6217358.248880304
1940,3318978.876111182
1941,6141646.951973935
1942,6121021.48173121
1943,9693407.409818608
1944,5792066.142351215
1945,4869968.309023534
1946,5359519.000599636
1947,9852325.481889669
1948,5746871.017719929
1949,4767566.863650102
1950,7005526.811184983
1951,6346279.5474876575
1952,14198370.522021536
1953,4678435.49654417
1954,7411006.249712622
1955,4910056.187257072
1956,47580169.93522071
1957,14224949.634033937
1958,9106932.41204217
1959,22101274.650574114
1960,5482250.902716926
1961,5304145.122675385
1962,5660653.026004126
1963,4240380.676230806
1964,8904537.339744216
1965,5272258.332917566
1966,9064045.595825555
1967,3536910.631744969
1968,5232159.910246195
1969,15827780.397060122
1970,7670588.8641932355
1971,3217550.7773592356
1972,4030933.7064545928
1973,5613986.609553051
1974,14483211.829664672
1975,3922053.8429736737
1976,9231121.03762011
1977,5896060.740157075
1978,6192005.479204025
1979,6324513.518633223
1980,7135472.3961390145
1981,7385973.862822662
1982,6128958.046732233
1983,5517462.416605347
1984,2992918.1382055283
1985,3317199.114513328
1986,3768588.285914998
1987,11796093.623706928
1988,7105769.998015857
1989,7422944.9906411
1990,4444227.306591896
1991,5374157.540663394
1992,5892460.848625586
1993,7714101.067019735
1994,6263744.49145417
1995,6101481.908797478
1996,7859663.561442999
1997,5919100.106490784
1998,3916481.1293484615
1999,7143984.423548557
2000,6973811.908873248
2001,5194881.199904751
2002,2201048.739433722
2003,5575329.188197083
2004,6891953.721866416
2005,8869532.316827595
2006,12026708.53479482
2007,8431378.617236897
2008,5009804.481605606
2009,5326676.821407569
2010,12033540.643257521
2011,7412323.650403251
2012,15484582.136729946
2013,14655386.36326313
2014,4329086.076335921
2015,5367797.724038029
2016,6444027.6970535945
2017,12529081.841666346
2018,15712269.809680944
2019,5295250.063995308
2020,6016795.893048822
2021,10573862.138285674
2022,5930094.413825488
2023,12968344.918261977
2024,2861499.420929418
2025,5140558.972957016
2026,4041966.3681253423
2027,4549629.683917498
2028,4768406.406527232
2029,5926349.386848448
2030,13366886.217707137
2031,11022111.111080322
2032,5007935.319091346
2033,6200378.802656643
2034,6603903.97427117
2035,10086610.507573476
2036,5438343.725857199
2037,11705077.458019368
2038,6440113.995244731
2039,5172724.88288328
2040,8910311.970152209
2041,7158136.411314249
2042,9096783.276430245
2043,5480128.040449747
2044,14306030.87298208
2045,7131621.830592295
2046,9453086.735280717
2047,18048382.256187063
2048,6289553.638852566
2049,13343021.905739458
2050,8107603.7354189
2051,5440373.414842497
2052,10921106.622701153
2053,3603007.6024204907
2054,14984075.034962967
2055,9557929.851022568
2056,8793431.658767588
2057,5396020.537485974
2058,5781720.139951602
2059,8609190.892498424
2060,5733409.535216512
2061,6504777.561649413
2062,5421382.508107753
2063,5054995.548379573
2064,6039093.528111239
2065,5333449.292655357
2066,9010060.094148543
2067,23502905.297280844
2068,5597890.702887388
2069,3657570.475152387
2070,11613832.334802734
2071,12964568.536107317
2072,5932639.2509344965
2073,5706611.360126817
2074,4839938.9219296845
2075,5813592.885907993
2076,9410851.934998704
2077,3490206.593116119
2078,5839793.824570526
2079,5764058.143742445
2080,5679966.393381378
2081,4338882.072902199
2082,14470188.494095238
2083,5559954.517151739
2084,6081970.370901154
2085,5705176.877556972
2086,8095912.5919404505
2087,8140511.912997457
2088,6400926.5560050905
2089,7821420.884035596
2090,18544833.252556905
2091,6709745.39759802
2092,14086647.009395055
2093,5264087.2201977875
2094,18979941.045012027
2095,5747697.4362744065
2096,7992054.166987063
2097,13370850.040460097
2098,6093843.634453481
2099,3291761.5769992718
2100,5607574.826082611
2101,4113663.2711721556
2102,12757698.863496734
2103,5642822.632733716
2104,3884226.868442366
2105,5341354.729698349
2106,3013503.738279269
2107,4684382.099956663
2108,8947342.093911856
2109,4208245.219777762
2110,8086757.41415274
2111,6095776.972632037
2112,5212412.329447216
2113,7488559.637755794
2114,6515775.789395807
2115,4469214.360239876
2116,5683004.418086354
2117,6372409.828184593
2118,6567147.984959017
2119,4629269.862247781
2120,8503148.621164318
2121,5628905.840861984
2122,11621571.777166247
2123,3754914.9769984446
2124,9913444.414271196
2125,5740956.355027693
2126,8125946.381596969
2127,10465485.745799704
2128,5451239.879274131
2129,14205638.993579922
2130,4007861.4592294637
2131,11432593.79434896
2132,15824073.363523366
2133,5034198.11006825
2134,5589934.123394792
2135,5288500.851339124
2136,5420334.028324524
2137,6041636.754488909
2138,6227285.503747979
2139,5617673.160622343
2140,6768434.463217167
2141,6107803.704661834
2142,5597363.145654565
2143,5789197.463635209
2144,8031158.212342297
2145,12300480.000047432
2146,6784289.715651425
2147,5850487.999064847
2148,13666225.183641708
2149,2281396.2702006917
2150,4581616.799061278
2151,4469716.532551062
2152,3552314.3338257354
2153,4997309.508516898
2154,4805602.205106897
2155,3561499.241625335
2156,6331331.763693914
2157,7025826.866550279
2158,6601316.943808004
2159,3959376.659861682
2160,5132509.762861575
2161,5832383.135192034
2162,9734924.145203434
2163,6182991.666692659
2164,5867452.755529139
2165,4143547.526158915
2166,5951732.591350789
2167,4799955.93317024
2168,3821515.566764267
2169,6886647.69055556
2170,4845066.823663504
2171,4750862.341424141
2172,4521118.854187329
2173,8377757.733649077
2174,4600581.542225459
2175,8969400.197934857
2176,7875527.498137979
2177,9815181.846795293
2178,2929436.229415074
2179,8820358.895605536
2180,4852721.265540489
2181,4714912.628464988
2182,5911859.158093032
2183,4518778.752203328
2184,9612262.626334552
2185,8306887.044025066
2186,5864680.236144843
2187,9755884.598720375
2188,9078326.154759414
2189,5423273.156039228
2190,11239617.35788329
2191,7943017.894627449
2192,5211005.48525394
2193,7940974.809921841
2194,24612537.28766253
2195,6187316.963471823
2196,7382155.455349237
2197,5380476.179594931
2198,25180198.359950155
2199,6056078.888441848
2200,5133411.411069547
2201,2371167.9993401957
2202,19136003.07557216
2203,4768789.468107776
2204,7945229.309731144
2205,17031526.426999554
2206,12206724.83120442
2207,7920921.36645619
2208,5375579.7736532735
2209,5971971.872526298
2210,6365787.473802114
2211,6794768.385233459
2212,6120532.000520726
2213,8534525.314811874
2214,4884792.887113142
2215,5851440.737727009
2216,29193262.90193547
2217,16279857.62041938
2218,7687698.300800865
2219,8102480.512624163
2220,4873784.116328334
2221,6912923.229340451
2222,4131868.866223889
2223,3234179.3114093924
2224,6741891.460663207
2225,5752056.088701326
2226,12822920.230778396
2227,3205658.847131582
2228,6457477.957647004
2229,5170248.360556542
2230,9438444.856609551
2231,6773251.971273986
2232,7643140.356721752
2233,5761201.139934718
2234,10365895.279442728
2235,13077882.78670857
2236,4885154.35380276
2237,8590850.150849177
2238,8568250.238282472
2239,4704064.96782755
2240,4773167.920619892
2241,6455103.772448247
2242,5999838.913775414
2243,5491383.288349128
2244,7524304.472475204
2245,11587465.239540555
2246,5748880.760515723
2247,6267006.64730157
2248,5108228.508491791
2249,4539044.1103684455
2250,5934055.262255854
2251,10053045.908416353
2252,3268580.8238487854
2253,4271157.8215801
2254,4458119.811700203
2255,5493138.339336523
2256,7578840.5222373195
2257,9568179.912853425
2258,4972808.164785914
2259,12566521.393731311
2260,5731837.1011104435
2261,12027299.024573315
2262,6222361.397728058
2263,7327742.442911826
2264,5390308.61068348
2265,5343825.537146238
2266,10441084.098344764
2267,14301845.608721461
2268,4390708.821522158
2269,7762678.223278123
2270,9675985.148962777
2271,3712546.4857529807
2272,4820446.694351421
2273,5816830.091388048
2274,7326789.4289298365
2275,9225866.432978861
2276,3082117.8469301956
2277,2971631.0901354467
2278,5076042.691813026
2279,4548753.032244226
2280,6999706.228043848
2281,4807594.021623669
2282,4552086.146440894
2283,13334714.822092768
2284,5003292.855527572
2285,7600294.842135139
2286,5531489.499979744
2287,7810172.91177299
2288,16080116.845477708
2289,7304653.243524873
2290,6866190.734917297
2291,5972043.273914814
2292,3478433.3564774212
2293,5619441.788571668
2294,6648892.211968551
2295,16255343.451017475
2296,7179466.646849664
2297,8477059.558700375
2298,3657570.475152387
2299,7407587.75285006
2300,12767611.815196186
2301,3446847.279283541
2302,8022479.405623107
2303,5015124.020837513
2304,5891370.311803243
2305,12909609.445613384
2306,3539557.3364567887
2307,4716764.210413619
2308,6217183.250643096
2309,5649705.421586779
2310,5578633.930910857
2311,3840131.06947095
2312,6159638.532942983
2313,9791136.910793772
2314,5243366.829439441
2315,15077333.476277187
2316,5511456.038013812
2317,4357528.819840131
2318,4790347.022271193
2319,4289314.86026145
2320,5955209.372154875
2321,4005743.376236564
2322,12028361.147810884
2323,4209101.446260149
2324,4987183.039638083
2325,5628350.508913621
2326,5313497.491749345
2327,6942116.689274298
2328,5614206.250346797
2329,7112386.103266676
2330,4922448.099747791
2331,6946856.664051522
2332,5741060.661798871
2333,6965043.580387089
2334,7736585.128150803
2335,8076109.631583091
2336,3410251.7759342017
2337,10192527.704086585
2338,6065479.379427409
2339,6254597.758488337
2340,9873999.004832579
2341,6313658.378774244
2342,4551859.498087056
2343,5157117.5409424575
2344,5165382.745915859
2345,8087571.012317429
2346,6760739.055623342
2347,8482141.496752786
2348,5377437.103949818
2349,5434837.73010462
2350,25060343.61313374
2351,7656891.356947256
2352,20751408.939474326
2353,4794002.801221851
2354,6319774.9971678695
2355,6614276.812133833
2356,5320337.502698647
2357,7408548.377245825
2358,3897559.048411215
2359,7093789.471332701
2360,12106747.284786483
2361,8473214.789556324
2362,7112444.138906916
2363,17702008.50237436
2364,5001762.188982298
2365,37564081.94874737
2366,8159622.972970725
2367,3020221.789361638
2368,3283004.9109294754
2369,5819991.514370783
2370,7694328.462977887
2371,7482296.475995314
2372,5985417.817792467
2373,8902999.21251151
2374,6497866.040952711
2375,4468558.84547867
2376,6013819.31782493
2377,5892363.707844658
2378,10833277.721561363
2379,6717631.294556541
2380,4521118.854187329
2381,5828947.7174220905
2382,4358072.251435897
2383,4670983.183788194
2384,2622400.0850337883
2385,6715555.797643492
2386,7953510.7206347855
2387,14169086.367893392
2388,3023594.275588852
2389,3867823.556790607
2390,4458225.963008808
2391,5592370.153880003
2392,8211390.746539018
2393,18668374.884030197
2394,3778036.306682783
2395,7945863.393901941
2396,3533256.8538687257
2397,10213992.168107482
2398,6745936.469689768
2399,5464939.156938551
2400,7182588.390177312
2401,8333201.601954404
2402,4715801.572139357
2403,6851431.573641271
2404,11704642.652203122
2405,6053856.788510231
2406,6369428.025385579
2407,9355674.908607226
2408,11772001.331405435
2409,11547724.557689048
2410,10014257.52277678
2411,6686701.493645934
2412,6817871.74236792
2413,6760048.384108779
2414,6069099.243902435
2415,5948861.974523457
2416,5643387.748510825
2417,10497989.64502143
2418,6098390.558135342
2419,5510713.219220952
2420,5393499.368073349
2421,4219283.212329032
2422,3961703.278834874
2423,5437640.401683197
2424,6036447.218503032
2425,7918015.449358316
2426,5021980.033590925
2427,5278957.512841141
2428,12605824.438576277
2429,7156849.806326879
2430,6556404.622166161
2431,5665201.714351312
2432,5689563.848412533
2433,3778611.503934115
2434,6640432.566596592
2435,23839242.741855957
2436,6780047.092734492
2437,5190809.7781083
2438,4807938.3158464655
2439,6547380.211681667
2440,4804764.75105158
2441,11546359.323978234
2442,5729504.351537603
2443,6486624.901954518
2444,5937983.679969835
2445,5419975.255001706
2446,3784622.597438844
2447,12000458.930020701
2448,6534697.34747157
2449,5318191.006189189
2450,6196798.731467028
2451,7982539.195736643
2452,6490967.837892021
2453,5289159.501928502
2454,6756035.366396205
2455,5699260.5088938465
2456,6419249.7580335345
2457,6156368.027059378
2458,6062906.04714453
2459,6235046.016218627
2460,6403467.337715715
2461,16678431.508867228
2462,15067564.229883138
2463,5899247.708692328
2464,7511367.512064805
2465,11741446.496693602
2466,3116091.716833073
2467,4568020.062329677
2468,2981947.6905050604
2469,5389281.769927251
2470,8150587.662743463
2471,6161951.989213926
2472,13420679.882453201
2473,15294593.131011395
2474,5155447.750777599
2475,3732484.6533093234
2476,5883618.138755457
2477,4005984.244056489
2478,6399603.96212193
2479,5630273.119442455
2480,4624672.569398257
2481,6415039.664232091
2482,3594074.380071394
2483,7468121.347239243
2484,5045799.565632992
2485,5469910.449115971
2486,4626057.81620799
2487,4205491.303372125
2488,5235403.410038027
2489,4955428.36155342
2490,5270432.533818814
2491,6573525.220052817
2492,7075591.678810044
2493,7983859.121413067
2494,4341422.467877251
2495,24385359.522353686
2496,6973811.908873248
2497,6887959.344680437
2498,5874431.003781432
2499,5454815.264288286
2500,3287559.7167903213
2501,3908086.979942742
2502,5785972.869754966
2503,6296169.158327344
2504,28615225.573751934
2505,15638853.998496583
2506,6256320.786666439
2507,4340559.707967915
2508,4773906.985507947
2509,6368707.622306899
2510,14975118.107626094
2511,5495996.295097886
2512,8603320.710084911
2513,6254739.765059784
2514,5216916.412227548
2515,8830055.545889473
2516,2982951.076622687
2517,5582033.586818252
2518,10895777.583688099
2519,3610324.0376417725
2520,5279377.676431643
2521,10133747.405296274
2522,7907345.887051121
2523,5876543.501836074
2524,5934471.452117416
2525,6585181.459660277
2526,23785234.055063337
2527,5392594.795204565
2528,25303462.476955827
2529,10265953.704491261
2530,6259331.734596998
2531,6324516.346757405
2532,6184984.940251274
2533,6159885.152677735
2534,20842233.928614013
2535,3769744.466623255
2536,5668450.475522173
2537,12794489.424004227
2538,5953942.980030563
2539,9258793.945795357
2540,3926620.227856042
2541,6009067.268377741
2542,8147600.404903008
2543,6024236.621638977
2544,7291476.475682722
2545,4946875.393928595
2546,5522520.907781615
2547,3242553.805893283
2548,3315549.12894346
2549,5485331.841877318
2550,3614706.6939801387
2551,8956848.922950378
2552,13846612.049225895
2553,4634820.920912973
2554,24217311.28642742
2555,5212515.42864306
2556,16445738.019938404
2557,9591246.783417195
2558,11425932.739104798
2559,5016790.691568442
2560,5816042.510765199
2561,5194519.688038346
2562,10220679.478838889
2563,5608983.780420865
2564,6619086.688886423
2565,4206227.851527407
2566,6023832.9532167
2567,8217541.540414934
2568,5830642.262523006
2569,8359845.28128924
2570,11532549.451049808
2571,8604378.793106832
2572,5590051.042490563
2573,12826670.603626283
2574,3712546.4857529807
2575,9431187.49051923
2576,7937976.342048706
2577,3441946.9955331525
2578,6771116.968360252
2579,9013419.282331614
2580,3061844.4774616244
2581,5761918.138029036
2582,6440691.93945755
2583,6600995.103039175
2584,6024342.44051682
2585,6689416.429690803
2586,6360412.3383616535
2587,30444832.118221465
2588,5087465.104743586
2589,6060894.637092169
2590,4818088.2656842405
2591,6639783.130924881
2592,5584838.145139471
2593,5289391.879750423
2594,4980616.44827333
2595,7652499.262670555
2596,5542695.844718462
2597,4328163.398478554
2598,12911235.331311597
2599,5259144.056045389
2600,5441448.635897698
2601,5965992.67351108
2602,3692153.759969906
2603,5849370.771387424
2604,17034489.049733367
2605,7696130.522735039
2606,3411683.877610596
2607,9411053.748811312
2608,8185026.359982698
2609,12561419.18649766
2610,7775470.151706911
